,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__n_estimators,param_clf__min_child_weight,param_clf__max_depth,param_clf__gamma,param_clf__eta,param_clf__colsample_bytree,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,mean_train_recall,std_train_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
67,17,71.97722061475119,21.789765785590745,4.3974714279174805,0.29398677905581644,0.06,0.031622776601683784,1.0,65,6,4,2.0,0.003,0.06,"{'clf__subsample': 0.06, 'clf__reg_lambda': 0.03162277660168379, 'clf__reg_alpha': 1.0, 'clf__n_estimators': 65, 'clf__min_child_weight': 6, 'clf__max_depth': 4, 'clf__gamma': 2.0, 'clf__eta': 0.003, 'clf__colsample_bytree': 0.06}",0.5773709728578549,0.5817852093458988,0.5786805518277953,0.5792789113438497,0.0018511071508576086,1.0,0.5953853036168193,0.5983409414421048,0.5914950883749636,0.5950737778112959,0.0028034754977648807,0.5110174055528183,0.50929186228482,0.5071011394939262,0.5091368024438548,0.0016025641176393125,20.0,0.5253565153900563,0.5222467521889205,0.5202710910240891,0.5226247862010219,0.002093253851658154,0.663527346307207,0.6783413001433024,0.6737885826003911,0.6718857430169668,0.006195638569438768,1.0,0.6869547575573138,0.7003918375222022,0.6853129644976226,0.6908865198590463,0.006754611709582426,0.5103325,0.513405,0.5094525,0.5110633333333333,0.0016943341038755015,20.0,0.5260744418677201,0.5233173030246151,0.5208990159682456,0.5234302536201937,0.002114367783841312,0.5179056718239754,0.5186832917548833,0.5148271437931633,0.5171387024573406,0.0016650627180752732,20.0,0.5403167096704479,0.5358014633595453,0.5323667424739491,0.536161638501314,0.0032555377646826893,,,,,,,,,,,
68,18,85.88552792867023,20.82506057566493,4.944148858388265,0.10784886484082684,0.06,0.001,0.00316227766016838,65,5,3,3.5,0.048,0.08,"{'clf__subsample': 0.06, 'clf__reg_lambda': 0.001, 'clf__reg_alpha': 0.0031622776601683794, 'clf__n_estimators': 65, 'clf__min_child_weight': 5, 'clf__max_depth': 3, 'clf__gamma': 3.5, 'clf__eta': 0.048, 'clf__colsample_bytree': 0.08}",0.5639632265956424,0.5497812409812409,0.5650624559562686,0.559602307844384,0.006959027328803944,11.0,0.5917201742882081,0.584304567671386,0.5768791456018807,0.584301295853825,0.006058825031620732,0.5135479666849939,0.5097988841646435,0.5086894221994525,0.51067875768303,0.002078781163048033,12.0,0.5276300556418603,0.5252703514993995,0.523177434128994,0.5253592804234178,0.001818862437414338,0.6253545993770954,0.5965687600837768,0.6354872420534718,0.619136867171448,0.01648549271414573,11.0,0.6735327931131877,0.6582884559728976,0.6428663648271228,0.6582292046377359,0.012519587027178104,0.5125425,0.5124975,0.5108725000000001,0.5119708333333334,0.0007768562000496702,13.0,0.5282208520824521,0.5251770777372885,0.5226990808666451,0.5253656702287952,0.002258194660315844,0.5207356767488969,0.5192761788194757,0.5175635623090153,0.5191918059591293,0.00129638383966028,7.0,0.5429540240070481,0.5376164474072351,0.5342171418008215,0.5382625377383682,0.0035959562667304454,,,,,,,,,,,
69,19,96.7129627863566,27.269154523717237,6.393051306406658,1.6891536220474854,0.07,0.031622776601683784,0.1,65,8,7,2.5,0.047,0.07,"{'clf__subsample': 0.07, 'clf__reg_lambda': 0.03162277660168379, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 65, 'clf__min_child_weight': 8, 'clf__max_depth': 7, 'clf__gamma': 2.5, 'clf__eta': 0.047, 'clf__colsample_bytree': 0.07}",0.5435037468463653,0.534172610352038,0.5174266980081653,0.5317010184021895,0.010788410266033426,19.0,0.5948701058536731,0.5857152830027691,0.5750319062773556,0.5852057650445993,0.008106920789042906,0.5154409933468531,0.5100932738860472,0.5121499630186572,0.5125614100838525,0.0022024974269321267,4.0,0.5431861993482259,0.5379757958032126,0.535778227301009,0.5389800741508158,0.003106546175705438,0.5747981511238073,0.5606379460661997,0.5228132984654463,0.5527497985518178,0.021943463413726973,18.0,0.6574236511403101,0.6427525663797163,0.6204921316102805,0.6402227830434356,0.015182975915931459,0.51327,0.512125,0.51242,0.5126050000000001,0.00048540361212773584,8.0,0.5454769402245957,0.5390692927893815,0.5358133606926815,0.5401198645688862,0.004014471168188622,0.5184213766560233,0.5191302078820986,0.5184805928351388,0.5186773924577536,0.00032110018723222435,11.0,0.56975684178465,0.5604845727987443,0.5539752940184227,0.5614055695339389,0.00647562036740409,,,,,,,,,,,
70,10,126.08143504460651,31.748001741311572,5.944321076075237,0.14635482504120306,0.65,0.00039810717055349735,0.007943282347242814,78,5,3,1.8,0.02,0.64,"{'clf__subsample': 0.65, 'clf__reg_lambda': 0.00039810717055349735, 'clf__reg_alpha': 0.007943282347242814, 'clf__n_estimators': 78, 'clf__min_child_weight': 5, 'clf__max_depth': 3, 'clf__gamma': 1.8, 'clf__eta': 0.02, 'clf__colsample_bytree': 0.64}",0.5655252363117531,0.5098809690239859,0.5815976371769045,0.5523346141708813,0.03072799491328612,1.0,0.5960298033078625,0.5991586123523848,0.5899866857203274,0.5950583671268582,0.0038069082579160244,0.5136641233739936,0.5080899547241157,0.5073213228641953,0.5096918003207682,0.002826329959908039,15.0,0.5276208719638342,0.5227552795503689,0.5207750570938231,0.5237170695360088,0.002876348992614786,0.6290344978079311,0.5116846546212508,0.6813538473846584,0.6073576666046135,0.07094280560897602,1.0,0.6848205299567586,0.7017182969112649,0.6804146008534342,0.6889844759071525,0.009182073144247228,0.51278,0.509185,0.50985,0.510605,0.0015617351461328758,15.0,0.5288094490510262,0.5240371926175718,0.5213463792892564,0.5247310069859514,0.0030860315779966023,0.5198340430934251,0.5145312070318868,0.5155112220690012,0.5166254907314377,0.0023037959346773173,12.0,0.5438019201859822,0.5370839720877637,0.5330343233085804,0.5379734051941087,0.004440615878197921,,,,,,,,,,,
71,8,140.26004672050476,35.76882455306298,6.088011662165325,0.15084986133348122,0.84,0.001584893192461114,0.7943282347242815,83,5,3,1.5,0.024,0.73,"{'clf__subsample': 0.84, 'clf__reg_lambda': 0.001584893192461114, 'clf__reg_alpha': 0.7943282347242815, 'clf__n_estimators': 83, 'clf__min_child_weight': 5, 'clf__max_depth': 3, 'clf__gamma': 1.5, 'clf__eta': 0.024, 'clf__colsample_bytree': 0.73}",0.5471808735871796,0.5096277567214411,0.578229592935602,0.5450127410814075,0.02804851252040036,2.0,0.5958361216189508,0.5961354404896219,0.5896188135594849,0.5938634585560192,0.003003903716448295,0.5153564322590258,0.5082398552855171,0.5078790951431479,0.5104917942292303,0.003442970068683969,14.0,0.528039048792554,0.5236653860442942,0.5219348843852256,0.5245464397406913,0.002568708818307355,0.5831944692416037,0.5110232590766517,0.6712034921222243,0.5884737401468266,0.06549976992632131,2.0,0.6836072225603571,0.691885473354481,0.6774727136095942,0.6843218031748108,0.0059056402394588045,0.51343,0.5093225,0.51043,0.5110608333333334,0.001735194913803328,12.0,0.5292657883817218,0.5247693081077116,0.5226907032763639,0.5255752665885991,0.0027440982538726733,0.5191876745433541,0.5149183153303316,0.516480835357689,0.5168622750771249,0.0017637042868401695,11.0,0.5447422035511398,0.5382277884290982,0.5349368357706659,0.539302275916968,0.004074489894353274,,,,,,,,,,,
72,5,146.79866083463034,38.087448564217475,6.177335421244305,0.08462551536952087,0.94,0.00025118864315095795,0.01,87,3,3,2.2,0.049,0.96,"{'clf__subsample': 0.94, 'clf__reg_lambda': 0.00025118864315095795, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 87, 'clf__min_child_weight': 3, 'clf__max_depth': 3, 'clf__gamma': 2.2, 'clf__eta': 0.049, 'clf__colsample_bytree': 0.96}",0.5349032840871615,0.5271362335901654,0.5573611337942549,0.539800217157194,0.012815904525395405,3.0,0.5955229955229956,0.5900142199989615,0.5792577565561398,0.588264990692699,0.006754472692798811,0.5161895888490171,0.5082759583178266,0.5100741915528745,0.511513246239906,0.00338718623051134,13.0,0.5317633376944323,0.5277208587137647,0.5263181151271561,0.5286007705117844,0.0023084332032808326,0.5550248963478744,0.5474501197526781,0.6143115009025316,0.5722621723343614,0.029893743324116463,3.0,0.6766555678875323,0.6689824141277146,0.6440382643968745,0.6632254154707071,0.013924304815753146,0.51346,0.50995,0.51215,0.5118533333333334,0.0014482249671772564,10.0,0.53344654317909,0.5286966977851708,0.5264695549991595,0.5295375986544735,0.002909745317574264,0.5197598143391009,0.5163957431704882,0.5190695892858602,0.5184083822651497,0.0014507790436062047,7.0,0.5518135480975563,0.5442272366099302,0.5398034730506278,0.5452814192527048,0.0049594321880271205,,,,,,,,,,,
73,0,135.26510691642758,30.127982844324755,7.7406663099924735,0.20095215144170575,0.77,0.00012589254117941674,0.001584893192461114,63,8,7,1.3,0.003,0.6,"{'clf__subsample': 0.77, 'clf__reg_lambda': 0.00012589254117941674, 'clf__reg_alpha': 0.001584893192461114, 'clf__n_estimators': 63, 'clf__min_child_weight': 8, 'clf__max_depth': 7, 'clf__gamma': 1.3, 'clf__eta': 0.003, 'clf__colsample_bytree': 0.6}",0.5016902721170754,0.5443129656325616,0.5485927056592428,0.5315319811362933,0.02117348564541269,4.0,0.595105922727978,0.6045830699189765,0.5872525011407314,0.5956471645958953,0.007085518593773317,0.5216664971113122,0.5085091662279003,0.5103465191030865,0.513507394147433,0.005817914132423255,8.0,0.5498876616761013,0.5356026405661297,0.5352490731096932,0.5402464584506413,0.0068188880917896605,0.4831875260370172,0.5855404904348175,0.5930357562514688,0.5539212575744344,0.05010981497551905,4.0,0.6484272751502711,0.6939581548169628,0.6504484005557143,0.6642779435076495,0.02100329251173496,0.5161425000000001,0.5108325,0.5120399999999999,0.513005,0.0022726553852266797,3.0,0.5521352541315367,0.5398366476302255,0.5372308489682439,0.5430675835766686,0.006499463241192131,0.5229172329345569,0.5167291650174156,0.5188983118856504,0.5195149032792076,0.0025636152658235225,3.0,0.5832154962345478,0.5643309999191956,0.557649231808634,0.5683985759874591,0.010826429096652613,,,,,,,,,,,
74,9,122.78560503323871,29.094856764494217,6.979508797327679,0.12189630532278455,0.66,0.00031622776601683794,0.025118864315095798,67,7,5,3.3,0.044000000000000004,0.62,"{'clf__subsample': 0.66, 'clf__reg_lambda': 0.00031622776601683794, 'clf__reg_alpha': 0.025118864315095794, 'clf__n_estimators': 67, 'clf__min_child_weight': 7, 'clf__max_depth': 5, 'clf__gamma': 3.3, 'clf__eta': 0.044, 'clf__colsample_bytree': 0.62}",0.4929770720517842,0.5167707974615043,0.5522769709066492,0.5206749468066459,0.024365977477228084,5.0,0.6012820912610201,0.5912345652210003,0.5819266766658229,0.591481111049281,0.007903737814986656,0.5222128528315285,0.5075521110155488,0.5112587969329411,0.5136745869266729,0.006224219823617258,5.0,0.5445776249259635,0.5375710327882939,0.5358768656889709,0.5393418411344094,0.003766308933516789,0.4668412386676982,0.5263305574762749,0.6004510157855525,0.5312076039765086,0.05465487061122582,5.0,0.6711678382044641,0.6568002678454895,0.6366349930094315,0.6548676996864616,0.014164049893609485,0.51593,0.5088699999999999,0.5132399999999999,0.51268,0.0029093069048600844,5.0,0.5481887266012513,0.5396086706062823,0.5370152656450102,0.5416042209508479,0.004774810524578117,0.5226536706489721,0.5139681315000182,0.5215478517138961,0.519389884620962,0.0038602473200251117,4.0,0.5761708543347211,0.5636705191396416,0.5573136135369011,0.5657183290037545,0.007833433753529843,,,,,,,,,,,
75,2,128.45145106315613,29.311612588442532,7.575290441513061,0.13943129483707825,0.72,0.001584893192461114,0.00316227766016838,60,4,7,1.1,0.008,0.8,"{'clf__subsample': 0.72, 'clf__reg_lambda': 0.001584893192461114, 'clf__reg_alpha': 0.0031622776601683794, 'clf__n_estimators': 60, 'clf__min_child_weight': 4, 'clf__max_depth': 7, 'clf__gamma': 1.1, 'clf__eta': 0.008, 'clf__colsample_bytree': 0.8}",0.4966763800022814,0.5205055190230155,0.5366511895780728,0.5179443628677899,0.016419825228338708,6.0,0.6002988558323442,0.6047344796991739,0.5860864282299507,0.597039921253823,0.007954158109232792,0.5203489635391769,0.5085472536928152,0.5120300820170937,0.5136420997496952,0.004951029502510528,6.0,0.5502111984038737,0.5394547297064297,0.5391964391647387,0.5429541224250141,0.005132610922534976,0.4750639766708326,0.5330397137961098,0.5637597315906057,0.5239544740191827,0.03677535788677255,6.0,0.6604191280894586,0.6879883782296095,0.6419085410733143,0.6634386824641274,0.018932795700474462,0.51464,0.509995,0.5132625,0.5126324999999999,0.0019479358733455964,7.0,0.5535981649505144,0.5440840681457125,0.5411052052202441,0.5462624794388237,0.005327764855109164,0.5215276760559714,0.5148548804729133,0.5204650664375697,0.5189492076554848,0.0029274472507331904,5.0,0.5870323095008452,0.571625306505351,0.5632745912034014,0.5739774024031992,0.009840615191124292,,,,,,,,,,,
76,3,159.94066564242044,37.857156847076176,8.492759625116982,0.05142757965696101,0.96,0.12589254117941673,0.00012589254117941674,72,5,7,4.5,0.035,0.97,"{'clf__subsample': 0.96, 'clf__reg_lambda': 0.12589254117941673, 'clf__reg_alpha': 0.00012589254117941674, 'clf__n_estimators': 72, 'clf__min_child_weight': 5, 'clf__max_depth': 7, 'clf__gamma': 4.5, 'clf__eta': 0.035, 'clf__colsample_bytree': 0.97}",0.5276784409257004,0.5204371337332027,0.5033336741998159,0.5171497496195729,0.010206928609767704,7.0,0.6167848343138733,0.6047469161618111,0.5938025455020666,0.6051114319925837,0.00938601987356683,0.5185479546499158,0.5112427980356521,0.5149528945895474,0.5149145490917051,0.0029824409547252466,1.0,0.5621871490913615,0.5561752931117838,0.554357436482359,0.5575732928951681,0.0033458334717127274,0.5371362256739868,0.5299682329715699,0.4922272279529784,0.5197772288661784,0.019699356039956685,10.0,0.6831278666873526,0.6626139903870708,0.6392910780041513,0.6616776450261915,0.01790853739589103,0.5152800000000001,0.5126850000000001,0.51431,0.5140916666666667,0.0010705943313049286,1.0,0.5691268269979233,0.5609220052485058,0.5573242200044569,0.5624576840836286,0.004939238475314356,0.5215537018349188,0.5169548728472894,0.5232912415660318,0.5205999387494133,0.002673280151476721,1.0,0.6111540198197478,0.5985912457186,0.5897424857083171,0.5998292504155551,0.00878494697284327,,,,,,,,,,,
77,12,148.66968019803366,32.41548645626202,8.203773180643719,0.16795043275194507,0.66,0.0005011872336272724,0.00012589254117941674,83,5,6,3.4,0.006,0.8,"{'clf__subsample': 0.66, 'clf__reg_lambda': 0.0005011872336272725, 'clf__reg_alpha': 0.00012589254117941674, 'clf__n_estimators': 83, 'clf__min_child_weight': 5, 'clf__max_depth': 6, 'clf__gamma': 3.4, 'clf__eta': 0.006, 'clf__colsample_bytree': 0.8}",0.4942416074491546,0.5268540470591644,0.5277729971081662,0.5162895505388284,0.01559476329118763,8.0,0.595047147278689,0.6017431645359332,0.5850215280616676,0.5939372799587632,0.006871542073181336,0.5209365967314731,0.5083867601013866,0.5121854828085891,0.5138362798804829,0.005254740595557178,4.0,0.5440564719222605,0.5328160287853186,0.5330354744811666,0.536635991729582,0.005247836622254148,0.4701491797099725,0.5467135656234655,0.5443390518668153,0.5204005990667512,0.035546340078112595,8.0,0.6565842811054224,0.6911534380124956,0.6482436403482152,0.6653271198220444,0.018576698765137987,0.5149600000000001,0.510055,0.5129675,0.5126608333333333,0.0020141647703755825,6.0,0.546390628486276,0.5362264121091039,0.5345382914518978,0.5390517773490925,0.005234914188957637,0.5215467304184445,0.5147356840422389,0.5199239829744069,0.5187354658116968,0.002904825636677484,6.0,0.57291602765471,0.5579317136515465,0.5526398571839527,0.5611625328300698,0.008587177132718962,,,,,,,,,,,
78,1,164.20044549306238,37.622739476808384,8.707620700200401,0.13236597161745725,0.87,0.005011872336272725,0.0012589254117941675,88,1,6,3.4,0.044000000000000004,0.85,"{'clf__subsample': 0.87, 'clf__reg_lambda': 0.005011872336272725, 'clf__reg_alpha': 0.0012589254117941675, 'clf__n_estimators': 88, 'clf__min_child_weight': 1, 'clf__max_depth': 6, 'clf__gamma': 3.4, 'clf__eta': 0.044, 'clf__colsample_bytree': 0.85}",0.5274109390773423,0.4986466551215445,0.5225270440158734,0.5161948794049199,0.012567636727393621,9.0,0.6120184561630144,0.5990481159847589,0.5879083988811984,0.5996583236763239,0.009852342550657565,0.5175619094906402,0.5109439160449428,0.5143262589962901,0.5142773615106244,0.002702005740791041,3.0,0.5586968197369134,0.5503514772499117,0.5474457903095807,0.5521646957654687,0.004768803961340504,0.5376420877224305,0.4869274168495525,0.5309935847754671,0.5185210297824834,0.02250433930713269,11.0,0.6765919189749343,0.6571989149987799,0.6348296938605483,0.6562068426114208,0.017063782647124937,0.5143025,0.5114625,0.5148075,0.5135241666666667,0.00147232431511838,2.0,0.5645765584947263,0.5540287567485155,0.5495637788740629,0.5560563647057682,0.006294404049412292,0.5200357279511431,0.5160409533534284,0.5227746070278989,0.5196170961108234,0.002764894502535277,2.0,0.6031564100176438,0.5871799657678619,0.578087986512531,0.5894747874326789,0.010361985624158696,,,,,,,,,,,
79,11,125.4293487071991,26.28770295769605,7.142950693766277,0.22050949445928275,0.75,0.07943282347242814,0.0199526231496888,56,7,7,1.3,0.003,0.99,"{'clf__subsample': 0.75, 'clf__reg_lambda': 0.07943282347242814, 'clf__reg_alpha': 0.0199526231496888, 'clf__n_estimators': 56, 'clf__min_child_weight': 7, 'clf__max_depth': 7, 'clf__gamma': 1.3, 'clf__eta': 0.003, 'clf__colsample_bytree': 0.99}",0.4914302778512695,0.5298886261183327,0.5264703815273211,0.5159297618323078,0.01737986642687176,10.0,0.5935467947217217,0.6095331487955955,0.5716536078670513,0.5915778504614562,0.015526803950251916,0.5207894956000333,0.5058848724830379,0.5108165050461347,0.5124969577097355,0.006199725178364448,12.0,0.5457524846979982,0.5345532999104706,0.5336454240252428,0.5379837362112373,0.005505824155301834,0.4652046261580273,0.5562837587309223,0.5431140089903147,0.521534131293088,0.04019220852045985,7.0,0.6505157550948966,0.7089790660590962,0.6154911439924698,0.6583286550488209,0.03856405016204794,0.5146324999999999,0.5075125,0.5115175000000001,0.5112208333333333,0.0029142876011509643,11.0,0.5477778192835674,0.539531719371071,0.5331515210073662,0.5401536865540016,0.005987335673379466,0.5192729086215708,0.5126015718284579,0.5168571857706501,0.5162438887402263,0.0027578715932678488,13.0,0.5764149621358807,0.5629992058666164,0.5511988637777854,0.5635376772600942,0.010301468105161195,,,,,,,,,,,
80,4,143.95386226971942,28.364376164081122,7.438161134719849,0.19374863981769105,0.92,0.0039810717055349725,0.0039810717055349725,71,5,6,0.5,0.005,0.65,"{'clf__subsample': 0.92, 'clf__reg_lambda': 0.003981071705534973, 'clf__reg_alpha': 0.003981071705534973, 'clf__n_estimators': 71, 'clf__min_child_weight': 5, 'clf__max_depth': 6, 'clf__gamma': 0.5, 'clf__eta': 0.005, 'clf__colsample_bytree': 0.65}",0.4816438634317332,0.4973474120592702,0.5619146675513433,0.5136353143474489,0.034735402873860996,11.0,0.5886661712884241,0.6001787210621844,0.5815622484135993,0.5901357135880693,0.007670850860963393,0.5220702796939526,0.5095673658203228,0.5092576415665465,0.5136317623602739,0.005968272411758711,7.0,0.5434351154033267,0.5319872259392805,0.531741815252348,0.5357213855316517,0.005455350767897093,0.44702830843698543,0.4856998266341981,0.6267169350927283,0.5198150233879706,0.07722212819530506,9.0,0.6421101205749088,0.6884224922114844,0.6416834304214977,0.6574053477359637,0.021933124943537687,0.5149625,0.510155,0.51141,0.5121758333333334,0.002035991090899504,8.0,0.5445158007493254,0.5350354658893873,0.5326443975423502,0.5373985547270209,0.005126447448708631,0.5205039161412384,0.5148099342353083,0.5178409567968552,0.5177182690578006,0.002326176648100267,9.0,0.5704397577124664,0.5561349317041926,0.5496149297490417,0.5587298730552336,0.008697457689388899,,,,,,,,,,,
81,7,120.3114128112793,25.073243620210107,6.279480536778767,0.2039420053192857,0.76,0.015848931924611134,0.07943282347242814,59,6,5,3.7,0.006999999999999999,0.95,"{'clf__subsample': 0.76, 'clf__reg_lambda': 0.015848931924611134, 'clf__reg_alpha': 0.07943282347242814, 'clf__n_estimators': 59, 'clf__min_child_weight': 6, 'clf__max_depth': 5, 'clf__gamma': 3.7, 'clf__eta': 0.007, 'clf__colsample_bytree': 0.95}",0.4626638741490686,0.5000216248120549,0.5679591944792531,0.510214897813459,0.043586719932565916,12.0,0.5696656170340381,0.5986307242004881,0.5897526104511085,0.586016317228545,0.012116497667085023,0.521482200284895,0.5078893373783523,0.5082142617429791,0.5125285998020755,0.006332541099492454,11.0,0.5386101275603333,0.5277944428441168,0.5257571450665149,0.5307205718236551,0.005640417410692816,0.4157690095022714,0.4923939512371103,0.6436225267884376,0.5172618291759398,0.09466824476315416,12.0,0.6045214596286882,0.6914286606023119,0.6714863151482916,0.6558121451264306,0.03717055375493807,0.5131775,0.5086875,0.51042,0.5107616666666667,0.0018488874282179015,14.0,0.5364077008271655,0.5299847320119296,0.5271699215466595,0.5311874514619183,0.003866009317575589,0.5186123256453784,0.5115826251420054,0.517006454758333,0.5157338018485723,0.0030076465177191944,14.0,0.5577012405513782,0.5467261845047138,0.5409546487376338,0.5484606912645752,0.006945908609584321,,,,,,,,,,,
82,14,118.5325435002645,24.15400652669804,6.707133452097576,0.12432163537169433,0.94,0.251188643150958,0.007943282347242814,52,7,6,3.8,0.017,0.8,"{'clf__subsample': 0.94, 'clf__reg_lambda': 0.251188643150958, 'clf__reg_alpha': 0.007943282347242814, 'clf__n_estimators': 52, 'clf__min_child_weight': 7, 'clf__max_depth': 6, 'clf__gamma': 3.8, 'clf__eta': 0.017, 'clf__colsample_bytree': 0.8}",0.5145757606838461,0.5008182638531306,0.5131473468798391,0.5095137904722719,0.006176257166872543,13.0,0.5996609046579304,0.5990228893734526,0.5805408738190949,0.5930748892834926,0.00886671392050546,0.5191642731306442,0.5097345316424168,0.5109948682351191,0.5132978910027267,0.004179947490482662,9.0,0.5428728052496654,0.5359585972708784,0.5370344138574759,0.5386219387926732,0.0030377343046406225,0.5100676466503997,0.4922085600617303,0.5153180361312646,0.5058647476144649,0.009891418546120058,14.0,0.6697178364143385,0.6789074514388183,0.6317178701442584,0.6601143859991384,0.020426842480698013,0.5148925,0.5104350000000001,0.511105,0.5121441666666667,0.0019625199928210127,9.0,0.5461079404053142,0.5392490853950151,0.5379680769129809,0.5411083675711034,0.003573704154533478,0.5207541793119479,0.5129610873040569,0.5187106960604206,0.5174753208921418,0.003299260989541315,10.0,0.5743917918445676,0.5637592890400597,0.5574320760502871,0.5651943856449714,0.006997743286458548,,,,,,,,,,,
83,6,125.94195532798769,28.565099200021763,5.976564645767213,0.21853974167677093,0.81,0.5011872336272722,0.5011872336272722,66,4,4,4.9,0.006999999999999999,0.72,"{'clf__subsample': 0.81, 'clf__reg_lambda': 0.5011872336272722, 'clf__reg_alpha': 0.5011872336272722, 'clf__n_estimators': 66, 'clf__min_child_weight': 4, 'clf__max_depth': 4, 'clf__gamma': 4.9, 'clf__eta': 0.007, 'clf__colsample_bytree': 0.72}",0.4743439800121548,0.4805834237763719,0.5637865116310103,0.5062379718065123,0.04077260920087227,14.0,0.5694238597854074,0.5906071556321792,0.5804339959222781,0.580155003779955,0.00865029414507867,0.5208346926549182,0.5094224207596301,0.5077396404191905,0.5126655846112462,0.0058171403106355634,10.0,0.5343386447304861,0.5244996944488793,0.5223134033974229,0.5270505808589294,0.005230160825273323,0.43547283223233946,0.4548347012195733,0.6337421809763342,0.5080165714760824,0.08925214154602329,13.0,0.6094403271554107,0.6757821145039468,0.6531088994847836,0.6461104470480471,0.027532307561984232,0.5134725,0.50945,0.5096775,0.5108666666666667,0.001844941658216393,13.0,0.5321744468147616,0.5250720788555985,0.5221132080529866,0.5264532445744489,0.0042219936374937525,0.5197398140883361,0.5121585018933663,0.5152832265187219,0.5157271808334748,0.0031109371818998323,15.0,0.5488917954604516,0.538954338618218,0.5343707009106345,0.5407389449964347,0.00606103190747037,,,,,,,,,,,
84,13,166.27199602127075,38.153812368356746,8.525502522786459,0.2025365510499832,0.97,0.6309573444801932,0.3981071705534972,75,2,7,3.4,0.011000000000000001,0.97,"{'clf__subsample': 0.97, 'clf__reg_lambda': 0.6309573444801932, 'clf__reg_alpha': 0.3981071705534972, 'clf__n_estimators': 75, 'clf__min_child_weight': 2, 'clf__max_depth': 7, 'clf__gamma': 3.4, 'clf__eta': 0.011, 'clf__colsample_bytree': 0.97}",0.5189684722783746,0.5157115535163953,0.4694132741823243,0.501364433325698,0.022631973075119938,15.0,0.6066802754981889,0.6022968089628735,0.5823530981042402,0.5971100608551009,0.010587088266351454,0.5191010901440459,0.5100306751472505,0.5143109024952496,0.514480889262182,0.003704931729395456,2.0,0.552052891138712,0.5428450736619418,0.544175245524564,0.5463577367750726,0.0040635310355476885,0.5188359221567577,0.5215204080610087,0.4317251103788632,0.4906938135322099,0.04171156977652736,15.0,0.6733060438620571,0.6763722825315939,0.626292041345323,0.6586567892463245,0.02291954238804637,0.5151574999999999,0.5112899999999999,0.51203,0.5128258333333334,0.001676186561480835,4.0,0.5568642218859131,0.5471923227119053,0.545334771300163,0.549797105299327,0.005054418987256966,0.5211445063796688,0.5139299360424682,0.5181402476097218,0.5177382300106196,0.002959022349819247,8.0,0.5921016213451604,0.576014760050407,0.5700330248409644,0.5793831354121773,0.009318984291920409,,,,,,,,,,,
85,9,151.13633426030478,38.49414279869622,6.356185277303059,0.10778817531636267,0.92,0.0001995262314968879,0.001,93,8,3,2.7,0.03,0.91,"{'clf__subsample': 0.92, 'clf__reg_lambda': 0.00019952623149688788, 'clf__reg_alpha': 0.001, 'clf__n_estimators': 93, 'clf__min_child_weight': 8, 'clf__max_depth': 3, 'clf__gamma': 2.7, 'clf__eta': 0.03, 'clf__colsample_bytree': 0.91}",0.5572762038661124,0.5160486933490143,0.5683221998030844,0.5472156990060704,0.022495039272102127,1.0,0.5967396679526411,0.5967489762086006,0.5829613058800254,0.592149983347089,0.006497377258360977,0.5147755403968444,0.5090295819340122,0.5087927333957857,0.5108659519088806,0.002766187016626356,15.0,0.5299130523368438,0.5250076237827539,0.5240560584568869,0.5263255781921615,0.002566300475577113,0.6074262532484278,0.5232640872240427,0.6436275269634437,0.5914392891453047,0.050421732565769775,1.0,0.6828533807517733,0.6912002542262273,0.6567857067977899,0.6769464472585969,0.014657402365258978,0.5134875,0.5103175,0.5111399999999999,0.5116483333333334,0.0013431373926577812,9.0,0.5315464754349105,0.526448571044329,0.5243885615733338,0.527461202684191,0.003008654166564116,0.5200327164246346,0.5162852900662399,0.5176077683340695,0.5179752582749814,0.0015517920222334915,6.0,0.5479017135370984,0.5407097159159262,0.5368126723266045,0.541808033926543,0.004593214965674339,,,,,,,,,,,
