,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
62,21.859201669692993,1.937712720900016,0.38726027806599933,0.02887879686625625,30,400,"{'classifier__max_depth': 30, 'classifier__n_estimators': 400}",0.4940119760479042,0.5174644243208281,0.5923172242874845,0.5345978748854056,0.04192172709584685,82,0.86074177746676,0.863946003374789,0.8552145823719428,0.8599674544044973,0.0036063934279553936
63,24.939034779866535,2.109428055991372,0.41647982597351074,0.00625152814008522,30,450,"{'classifier__max_depth': 30, 'classifier__n_estimators': 450}",0.45426356589147293,0.5434920634920635,0.5914110429447853,0.5297222241094405,0.056830531541825505,128,0.8656926102837876,0.8591017738080262,0.8594553968896341,0.8614165936604827,0.00302704486730836
64,28.758247296015423,2.6719988355245903,0.5288404623667399,0.1039470169631919,30,500,"{'classifier__max_depth': 30, 'classifier__n_estimators': 500}",0.4801223241590214,0.5465761875385565,0.5902864259028642,0.5389949792001474,0.045292665838666854,42,0.8632095304835318,0.8662452275145522,0.8609684307727824,0.8634743962569554,0.0021623692826676175
65,31.28982925415039,2.3763257415191745,0.5491005579630533,0.07596133284749164,30,550,"{'classifier__max_depth': 30, 'classifier__n_estimators': 550}",0.44515103338632744,0.5662725575606721,0.5870646766169154,0.5328294225213049,0.06257636931350714,101,0.8664504301226907,0.8637902922362976,0.8584401402379447,0.8628936208656444,0.0033310859760372546
66,32.924621184666954,2.783361881883631,0.5563449859619141,0.015415093829482108,30,600,"{'classifier__max_depth': 30, 'classifier__n_estimators': 600}",0.47022900763358777,0.5555555555555556,0.5952970297029703,0.5403605309640379,0.05217706466344198,31,0.863996633232798,0.8657352296222042,0.8590974417936189,0.8629431015495403,0.002810397785610829
67,35.899507999420166,3.2861597456767226,0.5860880215962728,0.012451009166911992,30,650,"{'classifier__max_depth': 30, 'classifier__n_estimators': 650}",0.46656298600311036,0.5490445859872612,0.5864848109113453,0.5340307943005723,0.05009571823312386,89,0.8655962981140014,0.8665829145728643,0.8589773253123553,0.8637188459997404,0.0033768690460148753
68,38.6667160987854,3.364893482032128,0.6529680093129476,0.024783614774178453,30,700,"{'classifier__max_depth': 30, 'classifier__n_estimators': 700}",0.4677914110429448,0.5531112507856695,0.5917513448894203,0.5375513355726782,0.05178867006648109,55,0.867255396691898,0.8647631000941325,0.8612736660929432,0.8644307209596579,0.0024533150574129387
69,41.053768157958984,3.4413380289818503,0.6834746996561686,0.005334368871712115,30,750,"{'classifier__max_depth': 30, 'classifier__n_estimators': 750}",0.46070038910505834,0.5652173913043479,0.5869158878504672,0.5376112227532911,0.05510089798082601,54,0.8655880086852981,0.8670199343931365,0.8612550374208405,0.8646209934997584,0.002450829526520239
70,5.5682304700215655,0.4315962995808016,0.1064010461171468,0.004200047638115311,35,100,"{'classifier__max_depth': 35, 'classifier__n_estimators': 100}",0.4414556962025316,0.5384615384615384,0.5336787564766841,0.5045319970469181,0.04464439902934685,196,0.8328821769482831,0.8306807286673058,0.8260718020216103,0.8298782358790664,0.002837639590322156
71,8.369882504145304,0.7358549842754177,0.14844806989034018,0.0011680223982976651,35,150,"{'classifier__max_depth': 35, 'classifier__n_estimators': 150}",0.4292604501607717,0.5597964376590331,0.56524506683641,0.5181006515520715,0.06285887859543356,190,0.846235418875928,0.8439021306189544,0.8375790634248246,0.842572204306569,0.003656924976100665
